"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrank12"
"SC.1_h",9.60368702035369,0.0327591060993635,0.00504338513150007,0.0206480810038354,0.0448701311948917,TRUE,0.0327591060993635,1.09353530872994,1
"SC.1_h",9.60852519185852,0.0327466259928956,0.00503732463469408,0.0206501543821787,0.0448430976036124,TRUE,0.0327466259928956,1.09353530872994,1
"SC.1_h",9.61336336336336,0.03273401821165,0.00503120400153393,0.020652244495278,0.044815791928022,TRUE,0.03273401821165,1.09353530872994,1
"SC.1_h",9.6182015348682,0.0327212830091614,0.00502502336061683,0.0206543512878585,0.0447882147304643,TRUE,0.0327212830091614,1.09353530872994,1
"SC.1_h",9.62303970637304,0.0327084200477018,0.00501878264056885,0.0206564745935874,0.0447603655018162,TRUE,0.0327084200477018,1.09353530872994,1
"SC.1_h",9.62787787787788,0.0326954295768585,0.00501248202739708,0.0206586142153805,0.0447322449383366,TRUE,0.0326954295768585,1.09353530872994,1
"SC.1_h",9.63271604938272,0.0326823115778062,0.00500612154927571,0.0206607700667559,0.0447038530888566,TRUE,0.0326823115778062,1.09353530872994,1
"SC.1_h",9.63755422088755,0.0326690659336891,0.00499970127375337,0.0206629418686485,0.0446751899987297,TRUE,0.0326690659336891,1.09353530872994,1
"SC.1_h",9.64239239239239,0.0326556926142955,0.00499322123995936,0.0206651294968829,0.0446462557317082,TRUE,0.0326556926142955,1.09353530872994,1
"SC.1_h",9.64723056389723,0.0326421917077662,0.00498668153119649,0.0206673328395591,0.0446170505759733,TRUE,0.0326421917077662,1.09353530872994,1
"SC.1_h",9.65206873540207,0.0326285632146,0.00498008223225569,0.0206695516935617,0.0445875747356383,TRUE,0.0326285632146,1.09353530872994,1
"SC.1_h",9.65690690690691,0.0326148071823373,0.00497342343751954,0.0206717858797838,0.0445578284848908,TRUE,0.0326148071823373,1.09353530872994,1
"SC.1_h",9.66174507841174,0.0326009235574951,0.00496670519359636,0.0206740352328185,0.0445278118821716,TRUE,0.0326009235574951,1.09353530872994,1
"SC.1_h",9.66658324991658,0.0325869122806479,0.00495992754540659,0.02067629958537,0.0444975249759258,TRUE,0.0325869122806479,1.09353530872994,1
"SC.1_h",9.67142142142142,0.0325727726624594,0.00495309023453531,0.0206785788686512,0.0444669664562675,TRUE,0.0325727726624594,1.09353530872994,1
"SC.1_h",9.67625959292626,0.032558503764006,0.00494619288360925,0.0206808730499509,0.0444361344780612,TRUE,0.032558503764006,1.09353530872994,1
"SC.1_h",9.6810977644311,0.0325441056506559,0.00493923560232393,0.0206831819312177,0.0444050293700941,TRUE,0.0325441056506559,1.09353530872994,1
"SC.1_h",9.68593593593594,0.0325295782629835,0.00493221844130299,0.0206855053314602,0.0443736511945069,TRUE,0.0325295782629835,1.09353530872994,1
"SC.1_h",9.69077410744077,0.0325149215593909,0.00492514146108007,0.0206878430637169,0.044342000055065,TRUE,0.0325149215593909,1.09353530872994,1
"SC.1_h",9.69561227894561,0.0325001356770558,0.00491800482397696,0.0206901948753709,0.0443100764787406,TRUE,0.0325001356770558,1.09353530872994,1
"SC.1_h",9.70045045045045,0.0324852205728837,0.00491080854973157,0.02069256067593,0.0442778804698373,TRUE,0.0324852205728837,1.09353530872994,1
"SC.1_h",9.70528862195529,0.0324701762008306,0.00490355274323994,0.0206949401674561,0.0442454122342051,TRUE,0.0324701762008306,1.09353530872994,1
"SC.1_h",9.71012679346013,0.0324550025133562,0.00489623746741048,0.0206973331513426,0.0442126718753698,TRUE,0.0324550025133562,1.09353530872994,1
"SC.1_h",9.71496496496496,0.0324396997110109,0.00488886286356294,0.020699739488779,0.0441796599332427,TRUE,0.0324396997110109,1.09353530872994,1
"SC.1_h",9.7198031364698,0.0324242675635314,0.00488142895183753,0.0207021589011382,0.0441463762259246,TRUE,0.0324242675635314,1.09353530872994,1
"SC.1_h",9.72464130797464,0.0324087061719412,0.00487393587087628,0.020704591156513,0.0441128211873694,TRUE,0.0324087061719412,1.09353530872994,1
