"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrankds.resolution"
"SC.12_h",9.58917250583917,-0.00771507480987261,0.00280947719621657,-0.0145605008982945,-0.000869648721450721,TRUE,-0.00771507480987261,1.05930471040269,15
"SC.12_h",9.59401067734401,-0.00770146377811466,0.00280624527319713,-0.0145390151309157,-0.000863912425313648,TRUE,-0.00770146377811466,1.05930471040269,15
"SC.12_h",9.59884884884885,-0.00768770897191536,0.00280298018312185,-0.0145173047759714,-0.000858113167859306,TRUE,-0.00768770897191536,1.05930471040269,15
"SC.12_h",9.60368702035369,-0.00767381071241357,0.00279968203621337,-0.0144953704231633,-0.000852251001663817,TRUE,-0.00767381071241357,1.05930471040269,15
"SC.12_h",9.60852519185852,-0.0076597689686295,0.00279635085446431,-0.0144732120950977,-0.000846325842161332,TRUE,-0.0076597689686295,1.05930471040269,15
"SC.12_h",9.61336336336336,-0.00764558363351684,0.0027929866475551,-0.014450829708315,-0.000840337558718719,TRUE,-0.00764558363351684,1.05930471040269,15
"SC.12_h",9.6182015348682,-0.00763125472678375,0.00278958946356999,-0.014428223399683,-0.000834286053884502,TRUE,-0.00763125472678375,1.05930471040269,15
"SC.12_h",9.62303970637304,-0.00761678222872207,0.00278615932631048,-0.0144053932074871,-0.000828171249957077,TRUE,-0.00761678222872207,1.05930471040269,15
"SC.12_h",9.62787787787788,-0.00760216619285497,0.00278269628526399,-0.0143823393058288,-0.000821993079881106,TRUE,-0.00760216619285497,1.05930471040269,15
"SC.12_h",9.63271604938272,-0.00758740658536742,0.00277920037758071,-0.0143590617514115,-0.000815751419323352,TRUE,-0.00758740658536742,1.05930471040269,15
"SC.12_h",9.63755422088755,-0.00757250344571027,0.00277567164152981,-0.0143355606769306,-0.000809446214489975,TRUE,-0.00757250344571027,1.05930471040269,15
"SC.12_h",9.64239239239239,-0.00755745669781704,0.0027721101028819,-0.0143118360691109,-0.000803077326523197,TRUE,-0.00755745669781704,1.05930471040269,15
"SC.12_h",9.64723056389723,-0.0075422664008467,0.00276851581356033,-0.0142878881136251,-0.000796644688068259,TRUE,-0.0075422664008467,1.05930471040269,15
"SC.12_h",9.65206873540207,-0.00752693244775297,0.00276488878808083,-0.0142637167387954,-0.000790148156710556,TRUE,-0.00752693244775297,1.05930471040269,15
"SC.12_h",9.65690690690691,-0.00751145510615158,0.00276122913020042,-0.0142393224650463,-0.000783587747256898,TRUE,-0.00751145510615158,1.05930471040269,15
"SC.12_h",9.66174507841174,-0.00749583416194994,0.0027575368303862,-0.0142147050550578,-0.000776963268842049,TRUE,-0.00749583416194994,1.05930471040269,15
"SC.12_h",9.66658324991658,-0.00748006956726073,0.00275381191779016,-0.014189864531973,-0.000770274602548481,TRUE,-0.00748006956726073,1.05930471040269,15
"SC.12_h",9.67142142142142,-0.00746416050232928,0.00275005424516597,-0.0141647997172643,-0.000763521287394243,TRUE,-0.00746416050232928,1.05930471040269,15
"SC.12_h",9.67625959292626,-0.00744810612769274,0.00274626365376471,-0.0141395093846696,-0.000756702870715893,TRUE,-0.00744810612769274,1.05930471040269,15
"SC.12_h",9.6810977644311,-0.00743190627714585,0.00274244014989934,-0.0141139933833654,-0.00074981917092632,TRUE,-0.00743190627714585,1.05930471040269,15
"SC.12_h",9.68593593593594,-0.00741556095068861,0.00273858377854733,-0.0140882518229415,-0.000742870078435741,TRUE,-0.00741556095068861,1.05930471040269,15
"SC.12_h",9.69077410744077,-0.00739907025536731,0.0027346946106388,-0.0140622849832688,-0.000735855527465847,TRUE,-0.00739907025536731,1.05930471040269,15
